dt,lat,lng,altitude,angle,speed,params
2014-05-05 16:49:00,52.828941,21.940517,125,50,75,""
2014-05-05 16:49:09,52.830211,21.942949,124,49,94,""
2014-05-05 16:49:17,52.83152,21.945478,125,49,99,""
2014-05-05 16:49:25,52.832774,21.947901,124,49,97,""
2014-05-05 16:49:33,52.834019,21.950291,122,48,95,""
2014-05-05 16:49:42,52.835267,21.952667,121,48,95,""
2014-05-05 16:49:50,52.836496,21.95508,121,49,95,""
2014-05-05 16:49:58,52.837728,21.957477,122,49,95,""
2014-05-05 16:50:06,52.83897,21.959896,125,50,96,""
2014-05-05 16:50:14,52.840214,21.962298,126,49,95,""
2014-05-05 16:50:22,52.841462,21.964682,129,49,95,""
2014-05-05 16:50:29,52.842714,21.967082,128,49,95,""
2014-05-05 16:50:37,52.843955,21.969475,126,49,95,""
2014-05-05 16:50:45,52.8452,21.971864,126,48,95,""
2014-05-05 16:50:54,52.846448,21.974256,126,49,95,""
2014-05-05 16:51:02,52.84769,21.976654,124,49,95,""
2014-05-05 16:51:10,52.848934,21.979046,123,49,95,""
2014-05-05 16:51:18,52.850179,21.98143,120,48,94,""
2014-05-05 16:51:26,52.851434,21.983814,121,48,95,""
2014-05-05 16:51:33,52.852605,21.986102,123,49,86,""
2014-05-05 16:51:42,52.853827,21.988464,125,49,80,""
2014-05-05 16:51:52,52.855011,21.990755,127,50,69,""
2014-05-05 16:52:03,52.856237,21.993106,129,48,69,""
2014-05-05 16:52:15,52.85752,21.995595,132,49,76,""
2014-05-05 16:52:25,52.8588,21.998056,136,49,78,""
2014-05-05 16:52:35,52.859997,22.000379,140,49,72,""
2014-05-05 16:52:45,52.861222,22.002741,139,49,80,""
2014-05-05 16:52:53,52.862416,22.005045,138,49,81,""
2014-05-05 16:53:02,52.863619,22.007374,132,49,81,""
2014-05-05 16:53:12,52.86487,22.009787,130,49,74,""
2014-05-05 16:53:24,52.866019,22.012083,129,50,41,""
2014-05-05 16:53:27,52.866086,22.012341,129,84,24,""
2014-05-05 16:53:29,52.866042,22.012491,129,114,21,""
2014-05-05 16:53:34,52.865942,22.012872,129,90,20,""
2014-05-05 16:53:37,52.865971,22.013093,130,69,15,""
2014-05-05 16:53:40,52.865968,22.013307,130,109,13,""
2014-05-05 16:53:47,52.865936,22.013389,130,122,0,""
2014-05-05 17:01:58,52.865936,22.013389,130,122,0,""
2014-05-05 17:11:58,52.865936,22.013389,138,122,0,""
2014-05-05 17:24:59,52.865936,22.013389,138,122,0,""
2014-05-05 17:26:32,52.867917,22.015589,134,49,0,""
2014-05-05 17:26:42,52.869155,22.018008,135,49,81,""
2014-05-05 17:26:53,52.870397,22.02043,124,50,73,""
2014-05-05 17:27:03,52.871587,22.02283,101,51,80,""
2014-05-05 17:27:13,52.87281,22.02524,104,51,74,""
2014-05-05 17:27:22,52.874013,22.027494,108,50,86,""
2014-05-05 17:27:29,52.87528,22.029925,105,50,104,""
2014-05-05 17:27:36,52.876512,22.032354,110,50,107,""
2014-05-05 17:27:43,52.877712,22.034651,112,50,103,""
2014-05-05 17:27:51,52.879056,22.037221,115,50,102,""
2014-05-05 17:28:00,52.880317,22.039645,118,50,92,""
2014-05-05 17:28:09,52.88161,22.042152,120,50,87,""
2014-05-05 17:28:18,52.882909,22.044664,121,50,90,""
2014-05-05 17:28:26,52.884083,22.046958,120,50,90,""
2014-05-05 17:28:34,52.88537,22.049456,120,50,87,""
2014-05-05 17:28:43,52.886624,22.051909,121,50,85,""
2014-05-05 17:28:52,52.887834,22.054304,122,50,82,""
2014-05-05 17:29:02,52.889085,22.056688,125,49,72,""
2014-05-05 17:29:13,52.890294,22.059003,123,50,77,""
2014-05-05 17:29:22,52.891514,22.061371,121,50,86,""
2014-05-05 17:29:31,52.8928,22.063858,119,50,87,""
2014-05-05 17:29:41,52.894061,22.066334,117,50,86,""
2014-05-05 17:29:49,52.895338,22.06881,117,49,89,""
2014-05-05 17:29:58,52.896653,22.071342,117,49,89,""
2014-05-05 17:30:06,52.89784,22.073622,118,49,92,""
2014-05-05 17:30:16,52.899126,22.076136,120,50,83,""
2014-05-05 17:30:25,52.900323,22.078462,120,50,82,""
2014-05-05 17:30:34,52.901533,22.080786,121,50,81,""
2014-05-05 17:30:43,52.902768,22.083162,126,49,85,""
2014-05-05 17:30:52,52.903987,22.085501,127,50,82,""
2014-05-05 17:31:00,52.905197,22.087822,128,49,82,""
2014-05-05 17:31:09,52.906381,22.090117,127,49,79,""
2014-05-05 17:31:19,52.907654,22.092589,125,49,76,""
2014-05-05 17:31:29,52.908854,22.094931,126,48,71,""
2014-05-05 17:31:41,52.910154,22.09741,127,48,75,""
2014-05-05 17:31:52,52.911424,22.099862,127,49,65,""
2014-05-05 17:32:03,52.912608,22.102155,125,48,72,""
2014-05-05 17:32:12,52.913827,22.104418,122,50,90,""
2014-05-05 17:32:20,52.915101,22.106925,122,49,84,""
2014-05-05 17:32:29,52.916342,22.10931,123,49,85,""
2014-05-05 17:32:38,52.917619,22.111738,124,48,87,""
2014-05-05 17:32:47,52.918851,22.114134,123,50,82,""
2014-05-05 17:32:56,52.920086,22.116523,123,49,86,""
2014-05-05 17:33:05,52.921299,22.118853,122,49,81,""
2014-05-05 17:33:15,52.92249,22.121138,122,49,80,""
2014-05-05 17:33:24,52.92367,22.12341,123,49,81,""
2014-05-05 17:33:33,52.924902,22.125784,123,49,86,""
2014-05-05 17:33:42,52.926147,22.128187,124,49,82,""
2014-05-05 17:33:50,52.927379,22.13053,123,49,85,""
2014-05-05 17:33:59,52.928634,22.132848,120,46,84,""
2014-05-05 17:34:08,52.929917,22.135296,114,46,89,""
2014-05-05 17:34:16,52.931178,22.137805,114,50,99,""
2014-05-05 17:34:25,52.932522,22.140275,114,46,105,""
2014-05-05 17:34:32,52.933706,22.142598,114,49,103,""
2014-05-05 17:34:40,52.934989,22.145157,116,49,100,""
2014-05-05 17:34:48,52.936301,22.147686,120,49,98,""
2014-05-05 17:34:55,52.937526,22.150035,123,49,92,""
2014-05-05 17:35:03,52.93873,22.152366,123,49,93,""
2014-05-05 17:35:11,52.939962,22.154718,123,48,94,""
2014-05-05 17:35:19,52.9412,22.15711,124,49,95,""
2014-05-05 17:35:27,52.942451,22.159498,125,49,95,""
2014-05-05 17:36:01,52.943747,22.16205,123,49,89,""
2014-05-05 17:36:09,52.944966,22.164379,121,49,94,""
2014-05-05 17:36:17,52.946205,22.166763,123,49,95,""
2014-05-05 17:36:25,52.947456,22.169176,122,49,96,""
2014-05-05 17:36:33,52.948704,22.171587,121,49,95,""
2014-05-05 17:36:40,52.949952,22.173979,122,49,95,""
2014-05-05 17:36:48,52.951194,22.176382,123,49,95,""
2014-05-05 17:36:56,52.952442,22.178774,124,49,95,""
2014-05-05 17:37:04,52.95369,22.181176,122,49,95,""
2014-05-05 17:37:13,52.954934,22.183586,121,49,95,""
2014-05-05 17:37:21,52.956176,22.186002,119,49,95,""
2014-05-05 17:37:29,52.957389,22.188312,117,48,89,""
2014-05-05 17:37:38,52.958659,22.19076,115,50,85,""
2014-05-05 17:37:47,52.959962,22.193258,114,49,90,""
2014-05-05 17:37:55,52.961197,22.195653,114,49,80,""
2014-05-05 17:38:05,52.962406,22.198011,115,51,73,""
2014-05-05 17:38:15,52.963571,22.200326,116,46,74,""
2014-05-05 17:38:24,52.965011,22.202368,120,37,91,""
2014-05-05 17:38:33,52.966637,22.204213,119,32,101,""
2014-05-05 17:38:41,52.968461,22.205733,121,23,101,""
2014-05-05 17:38:48,52.970192,22.206816,121,20,108,""
2014-05-05 17:38:55,52.972058,22.207923,121,19,115,""
2014-05-05 17:39:01,52.974,22.20908,122,20,118,""
2014-05-05 17:39:07,52.975693,22.210106,122,20,120,""
2014-05-05 17:39:13,52.977427,22.211141,121,19,123,""
2014-05-05 17:39:19,52.97919,22.212182,122,20,124,""
2014-05-05 17:39:26,52.980893,22.213192,122,20,121,""
2014-05-05 17:39:32,52.982589,22.214216,124,20,120,""
2014-05-05 17:39:38,52.984256,22.215347,125,24,121,""
2014-05-05 17:39:44,52.985894,22.216806,123,31,125,""
2014-05-05 17:39:49,52.98745,22.21867,121,38,128,""
2014-05-05 17:39:55,52.988854,22.220827,117,45,127,""
2014-05-05 17:40:01,52.990067,22.223237,111,52,126,""
2014-05-05 17:40:07,52.991098,22.225883,112,59,126,""
2014-05-05 17:40:13,52.992045,22.22861,117,60,126,""
2014-05-05 17:40:20,52.993002,22.23135,120,60,127,""
2014-05-05 17:40:26,52.993955,22.234112,120,60,127,""
2014-05-05 17:40:32,52.994909,22.236858,121,60,127,""
2014-05-05 17:40:38,52.995853,22.239608,123,60,127,""
2014-05-05 17:40:43,52.996803,22.242357,123,60,127,""
2014-05-05 17:40:49,52.997763,22.245096,125,59,127,""
2014-05-05 17:40:55,52.998704,22.247864,127,61,128,""
2014-05-05 17:41:01,52.999549,22.250749,125,65,130,""
2014-05-05 17:41:08,53.000314,22.253774,120,68,133,""
2014-05-05 17:41:14,53.000976,22.256928,123,71,135,""
2014-05-05 17:41:20,53.001603,22.260197,125,72,139,""
2014-05-05 17:41:26,53.002227,22.263531,128,72,140,""
2014-05-05 17:41:32,53.002848,22.266882,128,73,140,""
2014-05-05 17:41:37,53.00344,22.270074,127,73,132,""
2014-05-05 17:41:43,53.004032,22.273238,125,73,134,""
2014-05-05 17:41:49,53.004627,22.276453,123,73,134,""
2014-05-05 17:41:55,53.00521,22.279568,122,73,131,""
2014-05-05 17:42:02,53.005786,22.28271,122,73,132,""
2014-05-05 17:42:08,53.006374,22.285866,124,73,132,""
2014-05-05 17:42:14,53.006957,22.288986,126,73,131,""
2014-05-05 17:42:20,53.00753,22.292038,127,72,127,""
2014-05-05 17:42:26,53.008102,22.294901,125,70,118,""
2014-05-05 17:42:32,53.008941,22.297859,119,61,115,""
2014-05-05 17:42:39,53.010032,22.300808,113,56,120,""
2014-05-05 17:42:45,53.011168,22.303181,113,49,122,""
2014-05-05 17:42:51,53.012432,22.305333,113,43,119,""
2014-05-05 17:42:59,53.014035,22.307438,116,36,117,""
2014-05-05 17:43:06,53.015747,22.309346,120,33,118,""
2014-05-05 17:43:13,53.017357,22.311224,126,38,107,""
2014-05-05 17:43:21,53.018861,22.313477,127,45,101,""
2014-05-05 17:43:28,53.020173,22.315978,121,48,98,""
2014-05-05 17:43:35,53.021341,22.318286,120,52,106,""
2014-05-05 17:43:42,53.022522,22.320834,118,52,115,""
2014-05-05 17:43:48,53.023629,22.323219,117,52,123,""
2014-05-05 17:43:54,53.024739,22.325582,119,51,113,""
2014-05-05 17:44:02,53.025859,22.327963,121,50,100,""
2014-05-05 17:44:10,53.027091,22.330573,116,51,100,""
2014-05-05 17:44:18,53.028278,22.333082,113,51,93,""
2014-05-05 17:44:26,53.029363,22.335499,115,52,88,""
2014-05-05 17:44:34,53.030534,22.338014,119,52,85,""
2014-05-05 17:44:43,53.031728,22.340574,123,52,88,""
2014-05-05 17:44:52,53.032947,22.343184,125,52,86,""
2014-05-05 17:45:01,53.034096,22.345643,124,52,82,""
2014-05-05 17:45:11,53.03527,22.348149,123,52,88,""
2014-05-05 17:45:20,53.036445,22.350672,124,52,81,""
2014-05-05 17:45:30,53.037645,22.353283,124,52,77,""
2014-05-05 17:45:41,53.038861,22.355856,123,52,70,""
2014-05-05 17:45:51,53.040074,22.358432,126,51,76,""
2014-05-05 17:46:00,53.041181,22.360818,128,52,83,""
2014-05-05 17:46:08,53.042317,22.363187,131,50,97,""
2014-05-05 17:46:15,53.043443,22.365597,135,52,107,""
2014-05-05 17:46:24,53.044701,22.3682,134,49,93,""
2014-05-05 17:46:33,53.045872,22.370819,129,52,83,""
2014-05-05 17:46:41,53.04697,22.373205,128,52,93,""
2014-05-05 17:46:49,53.048131,22.375715,130,51,95,""
2014-05-05 17:46:57,53.049293,22.378226,133,52,94,""
2014-05-05 17:47:04,53.050458,22.380736,135,52,95,""
2014-05-05 17:47:12,53.051632,22.383269,132,52,97,""
2014-05-05 17:47:20,53.052816,22.385806,124,52,96,""
2014-05-05 17:47:28,53.053971,22.388304,119,52,93,""
2014-05-05 17:47:37,53.055123,22.390774,122,52,94,""
2014-05-05 17:47:45,53.056285,22.393262,129,52,95,""
2014-05-05 17:47:53,53.057466,22.395794,132,52,96,""
2014-05-05 17:48:01,53.058643,22.398325,133,52,96,""
2014-05-05 17:48:08,53.059811,22.40085,134,52,95,""
2014-05-05 17:48:16,53.060966,22.403376,134,52,96,""
2014-05-05 17:48:24,53.062125,22.405893,131,52,95,""
2014-05-05 17:48:32,53.063277,22.408405,131,52,95,""
2014-05-05 17:48:41,53.064442,22.410914,132,52,95,""
2014-05-05 17:48:49,53.065616,22.413429,135,52,95,""
2014-05-05 17:48:57,53.066787,22.415942,138,52,95,""
2014-05-05 17:49:05,53.067958,22.418469,138,52,95,""
2014-05-05 17:49:12,53.069114,22.420976,141,52,95,""
2014-05-05 17:49:20,53.070275,22.423486,140,52,96,""
2014-05-05 17:49:28,53.071446,22.426026,137,52,96,""
2014-05-05 17:49:36,53.07264,22.428571,133,52,96,""
2014-05-05 17:49:45,53.073802,22.431082,133,52,94,""
2014-05-05 17:49:53,53.07495,22.433562,140,52,95,""
2014-05-05 17:50:02,53.076086,22.436006,140,52,88,""
2014-05-05 17:50:11,53.07719,22.438392,139,51,80,""
2014-05-05 17:50:20,53.078294,22.440774,136,52,77,""
2014-05-05 17:50:31,53.079478,22.443371,134,52,70,""
2014-05-05 17:50:40,53.080579,22.445778,137,52,78,""
2014-05-05 17:50:49,53.081741,22.448285,142,52,88,""
2014-05-05 17:50:57,53.082944,22.450843,143,51,105,""
2014-05-05 17:51:04,53.08416,22.45343,142,53,110,""
2014-05-05 17:51:12,53.085354,22.456086,143,52,93,""
2014-05-05 17:51:21,53.086496,22.458562,135,52,95,""
2014-05-05 17:51:29,53.087632,22.461109,128,53,95,""
2014-05-05 17:51:38,53.088832,22.463781,123,53,84,""
2014-05-05 17:51:47,53.089984,22.466338,121,52,73,""
2014-05-05 17:51:58,53.09089,22.469166,121,72,74,""
2014-05-05 17:52:08,53.091107,22.472336,122,85,75,""
2014-05-05 17:52:18,53.091485,22.475408,120,74,76,""
2014-05-05 17:52:29,53.092026,22.478555,124,74,81,""
2014-05-05 17:52:39,53.092554,22.481733,126,74,78,""
2014-05-05 17:52:48,53.09304,22.484678,126,74,85,""
2014-05-05 17:52:57,53.093581,22.487904,127,74,91,""
2014-05-05 17:53:05,53.094083,22.490971,125,74,80,""
2014-05-05 17:53:15,53.09456,22.493923,124,74,72,""
2014-05-05 17:53:26,53.095069,22.497013,127,74,67,""
2014-05-05 17:53:38,53.095584,22.50012,130,74,59,""
2014-05-05 17:53:51,53.096093,22.503138,131,74,69,""
2014-05-05 17:54:02,53.096598,22.506245,130,74,70,""
2014-05-05 17:54:12,53.097142,22.509371,130,74,86,""
2014-05-05 17:54:21,53.097606,22.512331,130,76,67,""
2014-05-05 17:54:52,53.098083,22.515262,127,73,36,""
2014-05-05 17:55:04,53.098573,22.518243,124,74,71,""
2014-05-05 17:55:14,53.099072,22.521272,124,74,75,""
2014-05-05 17:55:24,53.099558,22.524483,127,75,84,""
2014-05-05 17:55:33,53.100112,22.527597,123,74,90,""
2014-05-05 17:55:42,53.100611,22.530582,124,74,94,""
2014-05-05 17:55:50,53.101107,22.533555,125,74,90,""
2014-05-05 17:55:59,53.101635,22.536747,128,74,90,""
2014-05-05 17:56:06,53.102115,22.539645,129,74,91,""
2014-05-05 17:56:15,53.102634,22.542896,133,75,89,""
2014-05-05 17:56:23,53.103114,22.545792,132,74,92,""
2014-05-05 17:56:31,53.103603,22.548776,132,74,93,""
2014-05-05 17:56:40,53.104112,22.551891,134,74,81,""
2014-05-05 17:56:50,53.104634,22.555046,133,74,81,""
2014-05-05 17:57:00,53.105158,22.558242,134,74,93,""
2014-05-05 17:57:08,53.105654,22.561306,137,74,95,""
2014-05-05 17:57:16,53.106166,22.564389,140,74,96,""
2014-05-05 17:57:23,53.106685,22.567582,139,74,101,""
2014-05-05 17:57:31,53.107232,22.570858,136,75,101,""
2014-05-05 17:57:39,53.107738,22.574011,136,74,94,""
2014-05-05 17:57:47,53.108224,22.576971,136,75,92,""
2014-05-05 17:57:56,53.10871,22.579944,137,74,93,""
2014-05-05 17:58:04,53.109203,22.582923,137,74,92,""
2014-05-05 17:58:12,53.109683,22.585822,137,74,89,""
2014-05-05 17:58:20,53.11017,22.588736,137,74,92,""
2014-05-05 17:58:27,53.11064,22.591691,137,74,90,""
2014-05-05 17:58:36,53.111165,22.594864,136,75,87,""
2014-05-05 17:58:45,53.111683,22.598066,133,74,89,""
2014-05-05 17:58:54,53.112202,22.601219,135,74,86,""
2014-05-05 17:59:04,53.112714,22.604368,138,75,88,""
2014-05-05 17:59:12,53.11319,22.607264,136,74,90,""
2014-05-05 17:59:20,53.113654,22.61017,132,75,89,""
2014-05-05 17:59:29,53.114189,22.613429,133,75,92,""
2014-05-05 17:59:36,53.114675,22.616371,135,74,91,""
2014-05-05 17:59:44,53.115152,22.619269,137,74,90,""
2014-05-05 17:59:52,53.115622,22.622162,137,74,91,""
2014-05-05 18:00:01,53.116141,22.625397,132,74,86,""
2014-05-05 18:00:10,53.116618,22.628315,130,74,78,""
2014-05-05 18:00:20,53.117088,22.631237,133,75,80,""
2014-05-05 18:00:30,53.117587,22.63435,133,74,78,""
2014-05-05 18:00:39,53.11808,22.637344,135,74,85,""
2014-05-05 18:00:47,53.118582,22.640421,135,75,84,""
2014-05-05 18:00:56,53.119066,22.643402,131,75,82,""
2014-05-05 18:01:05,53.119536,22.64639,127,75,81,""
2014-05-05 18:01:15,53.120058,22.649578,124,75,80,""
2014-05-05 18:01:25,53.120554,22.652597,121,74,86,""
2014-05-05 18:01:34,53.121062,22.655762,120,75,87,""
2014-05-05 18:01:43,53.121574,22.658893,119,75,85,""
2014-05-05 18:01:52,53.12207,22.661949,119,74,84,""
2014-05-05 18:02:01,53.12257,22.665005,119,75,84,""
2014-05-05 18:02:09,53.123069,22.668045,119,74,84,""
2014-05-05 18:02:18,53.123565,22.671131,119,74,89,""
2014-05-05 18:02:26,53.124045,22.674061,122,74,90,""
2014-05-05 18:02:35,53.124566,22.677259,124,74,90,""
2014-05-05 18:02:44,53.12505,22.680243,124,74,94,""
2014-05-05 18:02:52,53.125526,22.683216,127,74,91,""
2014-05-05 18:03:01,53.126048,22.686451,127,74,87,""
2014-05-05 18:03:10,53.126566,22.689627,123,74,88,""
2014-05-05 18:03:18,53.127075,22.69277,123,75,85,""
2014-05-05 18:03:27,53.127568,22.695803,124,74,82,""
2014-05-05 18:03:36,53.128048,22.698754,128,74,82,""
2014-05-05 18:03:45,53.128525,22.70175,131,74,83,""
2014-05-05 18:03:54,53.129034,22.704858,132,74,92,""
2014-05-05 18:04:03,53.129533,22.70797,132,75,97,""
2014-05-05 18:04:11,53.130032,22.711037,132,75,96,""
2014-05-05 18:04:19,53.130534,22.714146,132,75,97,""
2014-05-05 18:04:27,53.13105,22.717309,133,74,97,""
2014-05-05 18:04:34,53.131539,22.720341,132,74,92,""
2014-05-05 18:04:42,53.132003,22.723248,133,74,89,""
2014-05-05 18:04:51,53.132518,22.726402,135,74,86,""
2014-05-05 18:05:00,53.133018,22.729528,133,74,87,""
2014-05-05 18:05:09,53.133491,22.732453,129,74,94,""
2014-05-05 18:05:17,53.133984,22.735474,127,75,94,""
2014-05-05 18:05:25,53.134499,22.738645,130,75,101,""
2014-05-05 18:05:31,53.134963,22.741549,131,75,104,""
2014-05-05 18:05:39,53.135491,22.744845,131,75,101,""
2014-05-05 18:05:47,53.13601,22.748032,132,74,98,""
2014-05-05 18:05:55,53.136525,22.751195,136,74,100,""
2014-05-05 18:06:02,53.137024,22.754101,137,73,105,""
2014-05-05 18:06:09,53.137517,22.75711,138,75,107,""
2014-05-05 18:06:18,53.138038,22.760403,137,74,101,""
2014-05-05 18:06:26,53.138554,22.763611,133,75,99,""
2014-05-05 18:06:34,53.139085,22.766859,132,74,103,""
2014-05-05 18:06:41,53.139632,22.770294,136,75,106,""
2014-05-05 18:06:48,53.140083,22.773202,135,75,101,""
2014-05-05 18:06:56,53.140566,22.776205,135,75,89,""
2014-05-05 18:07:04,53.141034,22.779155,136,76,94,""
2014-05-05 18:07:12,53.14153,22.782194,136,74,95,""
2014-05-05 18:07:21,53.142032,22.785256,137,74,95,""
2014-05-05 18:07:29,53.142528,22.788323,141,74,95,""
2014-05-05 18:07:37,53.143021,22.791392,144,74,95,""
2014-05-05 18:07:45,53.14352,22.794472,146,74,96,""
2014-05-05 18:07:52,53.144019,22.797544,147,74,95,""
2014-05-05 18:08:00,53.144518,22.800619,147,75,96,""
2014-05-05 18:08:08,53.145021,22.803701,146,74,96,""
2014-05-05 18:08:16,53.14551,22.806779,143,75,96,""
2014-05-05 18:08:25,53.146016,22.809853,140,74,95,""
2014-05-05 18:08:33,53.146518,22.812915,138,74,95,""
2014-05-05 18:08:41,53.147014,22.815981,138,75,95,""
2014-05-05 18:08:49,53.147517,22.819045,136,74,95,""
2014-05-05 18:08:56,53.14801,22.822126,134,75,96,""
2014-05-05 18:09:04,53.148509,22.825213,130,74,95,""
2014-05-05 18:09:12,53.149011,22.828294,127,74,95,""
2014-05-05 18:09:20,53.149501,22.831374,123,75,96,""
2014-05-05 18:09:29,53.149978,22.834438,118,75,95,""
2014-05-05 18:09:37,53.150477,22.837499,118,75,95,""
2014-05-05 18:09:45,53.150979,22.840571,119,75,95,""
2014-05-05 18:09:53,53.151469,22.843637,122,75,95,""
2014-05-05 18:10:00,53.151965,22.846725,123,75,96,""
2014-05-05 18:10:08,53.152454,22.849803,121,75,95,""
2014-05-05 18:10:16,53.152954,22.85288,120,74,95,""
2014-05-05 18:10:24,53.153462,22.855949,119,74,95,""
2014-05-05 18:10:33,53.154042,22.858981,119,72,95,""
2014-05-05 18:10:41,53.154576,22.86203,118,75,95,""
2014-05-05 18:10:49,53.155059,22.865102,116,74,95,""
2014-05-05 18:10:57,53.155549,22.868179,115,75,96,""
2014-05-05 18:11:04,53.156048,22.871256,113,75,95,""
2014-05-05 18:11:12,53.156518,22.874338,113,76,95,""
2014-05-05 18:11:20,53.156925,22.87744,115,77,95,""
2014-05-05 18:11:28,53.157386,22.880538,115,75,95,""
2014-05-05 18:11:36,53.157875,22.883621,113,75,95,""
2014-05-05 18:11:45,53.158371,22.886688,113,75,95,""
2014-05-05 18:11:53,53.158877,22.889749,113,73,95,""
2014-05-05 18:12:01,53.15937,22.892811,114,74,95,""
2014-05-05 18:12:09,53.15984,22.895904,115,75,95,""
2014-05-05 18:12:16,53.160326,22.898992,114,75,95,""
2014-05-05 18:12:24,53.160822,22.902069,112,75,95,""
2014-05-05 18:12:32,53.161315,22.905144,114,75,95,""
2014-05-05 18:12:40,53.161808,22.908195,113,75,95,""
2014-05-05 18:12:49,53.162301,22.911262,110,74,95,""
2014-05-05 18:12:57,53.162797,22.914342,116,75,96,""
2014-05-05 18:13:05,53.163283,22.917421,118,75,96,""
2014-05-05 18:13:13,53.16377,22.920488,121,75,95,""
2014-05-05 18:13:20,53.164224,22.92355,127,78,95,""
2014-05-05 18:13:28,53.164445,22.92672,133,86,96,""
2014-05-05 18:13:36,53.164416,22.929909,134,91,95,""
2014-05-05 18:13:44,53.164346,22.933115,136,91,96,""
2014-05-05 18:13:52,53.164288,22.936322,138,91,96,""
2014-05-05 18:14:01,53.164246,22.939459,135,91,91,""
2014-05-05 18:14:10,53.164189,22.942629,131,92,81,""
2014-05-05 18:14:20,53.164144,22.945946,121,88,86,""
2014-05-05 18:14:27,53.164157,22.949037,119,89,93,""
2014-05-05 18:14:35,53.164163,22.952203,115,90,95,""
2014-05-05 18:14:43,53.164118,22.955378,116,91,95,""
2014-05-05 18:14:51,53.164067,22.958544,119,91,95,""
2014-05-05 18:15:00,53.16401,22.961736,122,91,96,""
2014-05-05 18:15:08,53.163875,22.964922,120,96,96,""
2014-05-05 18:15:16,53.163475,22.96803,112,106,96,""
2014-05-05 18:15:24,53.162826,22.971018,112,111,95,""
2014-05-05 18:15:31,53.162112,22.973957,113,111,95,""
2014-05-05 18:15:39,53.161494,22.976934,112,106,95,""
2014-05-05 18:15:48,53.161114,22.98005,113,99,95,""
2014-05-05 18:15:56,53.16097,22.983206,115,93,95,""
2014-05-05 18:16:04,53.16089,22.986386,122,93,96,""
2014-05-05 18:16:12,53.160682,22.989565,126,99,95,""
2014-05-05 18:16:21,53.160256,22.992664,131,104,96,""
2014-05-05 18:16:29,53.159706,22.995718,137,107,96,""
2014-05-05 18:16:37,53.159126,22.998773,138,106,96,""
2014-05-05 18:16:45,53.158595,23.001846,132,106,96,""
2014-05-05 18:16:52,53.158054,23.004914,128,106,95,""
2014-05-05 18:17:00,53.157514,23.007923,131,107,95,""
2014-05-05 18:17:08,53.15696,23.01096,134,105,96,""
2014-05-05 18:17:16,53.156502,23.014058,138,103,96,""
2014-05-05 18:17:25,53.15601,23.017138,139,106,95,""
2014-05-05 18:17:33,53.155453,23.020187,137,108,96,""
2014-05-05 18:17:41,53.15489,23.023242,130,106,95,""
2014-05-05 18:17:49,53.154362,23.026315,130,106,95,""
2014-05-05 18:17:56,53.153802,23.02935,127,107,95,""
2014-05-05 18:18:04,53.153248,23.032392,130,106,96,""
2014-05-05 18:18:12,53.15271,23.035434,133,106,95,""
2014-05-05 18:18:20,53.15216,23.038478,131,106,95,""
2014-05-05 18:18:28,53.151616,23.041518,133,106,95,""
2014-05-05 18:18:37,53.151066,23.044571,136,106,95,""
2014-05-05 18:18:45,53.150509,23.047627,141,106,94,""
2014-05-05 18:18:54,53.150016,23.050566,142,105,69,""
2014-05-05 18:19:20,53.149507,23.053552,136,104,32,""
2014-05-05 18:19:32,53.148941,23.056614,137,106,68,""
2014-05-05 18:19:43,53.148438,23.059584,139,107,58,""
2014-05-05 18:19:47,53.148368,23.060202,139,87,33,""
2014-05-05 18:19:49,53.148438,23.060381,139,53,28,""
2014-05-05 18:20:05,53.149414,23.063206,138,65,66,""
2014-05-05 18:20:17,53.150214,23.066099,139,65,73,""
2014-05-05 18:20:27,53.151027,23.069021,141,65,79,""
2014-05-05 18:20:36,53.151776,23.071752,144,65,78,""
2014-05-05 18:20:46,53.15255,23.074566,137,64,70,""
2014-05-05 18:20:56,53.153328,23.077373,134,64,66,""
2014-05-05 18:21:07,53.154122,23.080074,132,63,70,""
2014-05-05 18:21:17,53.154941,23.082933,130,64,76,""
2014-05-05 18:21:30,53.155766,23.085758,131,64,41,""
2014-05-05 18:21:47,53.15655,23.088571,129,64,55,""
2014-05-05 18:22:01,53.157344,23.091426,127,64,57,""
2014-05-05 18:22:13,53.158186,23.094232,127,64,66,""
2014-05-05 18:22:24,53.159187,23.097571,128,60,83,""
2014-05-05 18:22:33,53.15992,23.100518,122,70,83,""
2014-05-05 18:22:42,53.16016,23.103395,111,90,76,""
2014-05-05 18:22:52,53.160022,23.106608,115,93,76,""
2014-05-05 18:23:02,53.159907,23.109915,122,92,80,""
2014-05-05 18:23:11,53.159795,23.112946,131,92,82,""
2014-05-05 18:23:21,53.15967,23.116,133,93,84,""
2014-05-05 18:23:30,53.159542,23.119021,128,93,82,""
2014-05-05 18:23:39,53.159418,23.122118,123,94,82,""
2014-05-05 18:23:48,53.159286,23.125434,125,94,87,""
2014-05-05 18:23:56,53.159165,23.128536,130,94,80,""
2014-05-05 18:24:06,53.159194,23.131848,133,85,78,""
2014-05-05 18:24:16,53.15935,23.135125,134,88,82,""
2014-05-05 18:24:25,53.159398,23.138294,132,88,85,""
2014-05-05 18:24:35,53.159427,23.141381,136,88,80,""
2014-05-05 18:24:44,53.159491,23.144491,131,88,83,""
2014-05-05 18:24:54,53.159501,23.147533,140,92,63,""
