dt,lat,lng,altitude,angle,speed,params
2014-05-05 16:47:53,51.393344,6.185908,22,115,129,""
2014-05-05 16:47:59,51.392522,6.188715,22,115,129,""
2014-05-05 16:48:05,51.391699,6.19152,23,115,129,""
2014-05-05 16:48:11,51.390861,6.194304,24,116,128,""
2014-05-05 16:48:17,51.390048,6.196985,24,115,123,""
2014-05-05 16:48:24,51.389149,6.200028,21,115,117,""
2014-05-05 16:48:31,51.388214,6.202985,23,116,118,""
2014-05-05 16:48:38,51.387299,6.20589,25,116,115,""
2014-05-05 16:48:45,51.386397,6.20876,26,116,114,""
2014-05-05 16:48:52,51.385533,6.21154,29,116,109,""
2014-05-05 16:48:59,51.384698,6.214245,32,116,106,""
2014-05-05 16:49:07,51.383802,6.217067,34,116,97,""
2014-05-05 16:49:15,51.38295,6.219808,35,115,95,""
2014-05-05 16:49:23,51.382134,6.222612,37,114,101,""
2014-05-05 16:49:30,51.381382,6.225352,38,110,109,""
2014-05-05 16:49:37,51.380774,6.228367,37,105,117,""
2014-05-05 16:49:43,51.380358,6.231214,38,101,125,""
2014-05-05 16:49:49,51.380086,6.23423,37,96,128,""
2014-05-05 16:49:55,51.379952,6.237335,32,92,130,""
2014-05-05 16:50:01,51.380006,6.240446,32,86,129,""
2014-05-05 16:50:07,51.380218,6.24354,31,82,129,""
2014-05-05 16:50:13,51.380598,6.246594,32,77,129,""
2014-05-05 16:50:19,51.381162,6.249555,37,72,129,""
2014-05-05 16:50:25,51.381878,6.252433,43,67,129,""
2014-05-05 16:50:31,51.382714,6.255203,46,62,129,""
2014-05-05 16:50:37,51.383706,6.257852,50,57,129,""
2014-05-05 16:50:43,51.384819,6.260385,55,54,129,""
2014-05-05 16:50:49,51.385952,6.2629,58,55,129,""
2014-05-05 16:50:55,51.38703,6.2655,60,57,129,""
2014-05-05 16:51:01,51.387981,6.268215,61,62,130,""
2014-05-05 16:51:07,51.388778,6.271055,61,67,131,""
2014-05-05 16:51:13,51.389424,6.273987,59,72,130,""
2014-05-05 16:51:19,51.389904,6.277012,55,77,130,""
2014-05-05 16:51:25,51.390186,6.280068,53,82,129,""
2014-05-05 16:51:31,51.390307,6.283155,52,87,129,""
2014-05-05 16:51:37,51.390282,6.286274,49,92,130,""
2014-05-05 16:51:43,51.390157,6.28938,45,94,129,""
2014-05-05 16:51:49,51.390019,6.292505,44,93,133,""
2014-05-05 16:51:55,51.389898,6.295836,42,93,141,""
2014-05-05 16:52:00,51.389766,6.298738,42,94,147,""
2014-05-05 16:52:05,51.389632,6.301718,40,94,149,""
2014-05-05 16:52:10,51.389485,6.304692,37,94,150,""
2014-05-05 16:52:15,51.389354,6.307647,35,93,148,""
2014-05-05 16:52:20,51.389226,6.310572,33,94,146,""
2014-05-05 16:52:25,51.389098,6.313475,33,93,145,""
2014-05-05 16:52:30,51.388973,6.316395,30,93,146,""
2014-05-05 16:52:35,51.388848,6.319322,29,94,146,""
2014-05-05 16:52:41,51.388698,6.322688,29,93,136,""
2014-05-05 16:52:47,51.388595,6.325833,29,92,130,""
2014-05-05 16:52:53,51.388541,6.328932,27,91,129,""
2014-05-05 16:52:59,51.38855,6.332026,26,89,129,""
2014-05-05 16:53:05,51.388659,6.33512,27,85,129,""
2014-05-05 16:53:11,51.388864,6.338198,25,83,130,""
2014-05-05 16:53:17,51.389213,6.34126,25,78,130,""
2014-05-05 16:53:23,51.389741,6.344254,29,74,130,""
2014-05-05 16:53:29,51.390374,6.34719,31,70,129,""
2014-05-05 16:53:35,51.39111,6.350075,32,67,129,""
2014-05-05 16:53:41,51.391923,6.352892,32,64,129,""
2014-05-05 16:53:47,51.392797,6.355645,34,62,129,""
2014-05-05 16:53:53,51.393693,6.358378,37,61,129,""
2014-05-05 16:53:58,51.394614,6.361092,39,61,129,""
2014-05-05 16:54:05,51.395539,6.363822,38,61,130,""
2014-05-05 16:54:11,51.39649,6.366547,37,60,130,""
2014-05-05 16:54:17,51.397443,6.369262,35,61,129,""
2014-05-05 16:54:23,51.398352,6.371998,34,62,129,""
2014-05-05 16:54:29,51.399261,6.37473,34,62,128,""
2014-05-05 16:54:35,51.400144,6.377487,36,63,129,""
2014-05-05 16:54:41,51.400986,6.380282,37,64,129,""
2014-05-05 16:54:47,51.401805,6.38312,37,65,129,""
2014-05-05 16:54:53,51.402576,6.38598,37,67,129,""
2014-05-05 16:54:59,51.403312,6.388854,37,68,129,""
2014-05-05 16:55:05,51.403987,6.39174,38,70,129,""
2014-05-05 16:55:11,51.404624,6.394665,38,71,129,""
2014-05-05 16:55:17,51.405232,6.39762,37,72,129,""
2014-05-05 16:55:24,51.405808,6.400587,36,73,129,""
2014-05-05 16:55:30,51.406323,6.403574,35,75,128,""
2014-05-05 16:55:36,51.406803,6.406587,32,76,129,""
2014-05-05 16:55:42,51.407245,6.409602,34,77,129,""
2014-05-05 16:55:48,51.407654,6.412625,38,78,129,""
2014-05-05 16:55:54,51.408003,6.415662,41,79,129,""
2014-05-05 16:56:00,51.408326,6.418733,40,80,130,""
2014-05-05 16:56:06,51.408608,6.421825,34,82,130,""
2014-05-05 16:56:12,51.408826,6.424902,31,83,129,""
2014-05-05 16:56:18,51.409021,6.427978,32,84,129,""
2014-05-05 16:56:24,51.409194,6.431063,31,84,129,""
2014-05-05 16:56:30,51.40937,6.43415,32,84,129,""
2014-05-05 16:56:36,51.409539,6.437244,31,84,129,""
2014-05-05 16:56:42,51.409718,6.440333,32,84,129,""
2014-05-05 16:56:48,51.409898,6.443416,31,85,129,""
2014-05-05 16:56:54,51.410074,6.44651,30,84,129,""
2014-05-05 16:57:00,51.410246,6.449594,32,85,129,""
2014-05-05 16:57:06,51.410419,6.452682,32,84,129,""
2014-05-05 16:57:12,51.410589,6.45577,31,85,128,""
2014-05-05 16:57:18,51.410762,6.458863,31,84,129,""
2014-05-05 16:57:24,51.410947,6.461958,30,84,129,""
2014-05-05 16:57:30,51.411126,6.465052,31,84,129,""
2014-05-05 16:57:36,51.411306,6.468145,31,84,129,""
2014-05-05 16:57:42,51.411546,6.471218,32,81,129,""
2014-05-05 16:57:48,51.41201,6.474216,35,73,129,""
2014-05-05 16:57:54,51.412749,6.47706,40,65,128,""
2014-05-05 16:58:00,51.413693,6.479757,42,57,130,""
2014-05-05 16:58:06,51.41487,6.482227,43,51,131,""
2014-05-05 16:58:12,51.416157,6.484572,46,48,130,""
2014-05-05 16:58:18,51.41744,6.486908,45,48,129,""
2014-05-05 16:58:24,51.41872,6.489245,42,49,130,""
2014-05-05 16:58:30,51.419984,6.491615,38,50,130,""
2014-05-05 16:58:36,51.4212,6.494035,34,51,129,""
2014-05-05 16:58:42,51.422336,6.496557,32,55,129,""
2014-05-05 16:58:48,51.423366,6.499182,32,59,129,""
2014-05-05 16:58:54,51.424272,6.501922,33,63,129,""
2014-05-05 16:59:00,51.425066,6.504755,35,67,129,""
2014-05-05 16:59:06,51.425722,6.507675,38,72,129,""
2014-05-05 16:59:12,51.426246,6.510667,40,75,129,""
2014-05-05 16:59:18,51.426637,6.513717,39,79,129,""
2014-05-05 16:59:24,51.426877,6.51681,36,83,129,""
2014-05-05 16:59:30,51.426963,6.519916,28,86,129,""
2014-05-05 16:59:36,51.42704,6.52302,28,87,129,""
2014-05-05 16:59:42,51.427098,6.526127,32,88,129,""
2014-05-05 16:59:48,51.427162,6.529222,35,87,129,""
2014-05-05 16:59:54,51.427264,6.532317,35,86,129,""
2014-05-05 17:00:00,51.427434,6.535412,33,84,129,""
2014-05-05 17:00:06,51.427648,6.538508,29,83,129,""
2014-05-05 17:00:12,51.427875,6.541588,28,83,129,""
2014-05-05 17:00:18,51.428096,6.54466,28,83,129,""
2014-05-05 17:00:24,51.428323,6.54775,29,83,129,""
2014-05-05 17:00:30,51.428534,6.550832,30,83,129,""
2014-05-05 17:00:36,51.428749,6.553905,32,83,129,""
2014-05-05 17:00:42,51.42897,6.556988,34,83,129,""
2014-05-05 17:00:48,51.429184,6.560083,32,83,129,""
2014-05-05 17:00:54,51.429427,6.563173,30,82,129,""
2014-05-05 17:01:00,51.42976,6.566233,28,79,129,""
2014-05-05 17:01:06,51.430192,6.569254,28,76,129,""
2014-05-05 17:01:12,51.43073,6.572235,29,73,129,""
2014-05-05 17:01:18,51.431354,6.575172,29,70,129,""
2014-05-05 17:01:24,51.432077,6.578054,31,67,129,""
2014-05-05 17:01:30,51.4328,6.580927,32,68,130,""
2014-05-05 17:02:04,51.433456,6.583846,32,71,130,""
2014-05-05 17:02:10,51.434045,6.586814,31,73,129,""
2014-05-05 17:02:16,51.43457,6.589822,31,74,129,""
2014-05-05 17:02:22,51.435018,6.592835,29,77,129,""
2014-05-05 17:02:28,51.435382,6.595877,31,79,129,""
2014-05-05 17:02:34,51.435693,6.59893,33,81,129,""
2014-05-05 17:02:40,51.435933,6.602012,34,83,129,""
2014-05-05 17:02:46,51.43609,6.605117,34,85,130,""
2014-05-05 17:02:52,51.436182,6.60823,34,87,129,""
2014-05-05 17:02:58,51.436214,6.611337,35,89,129,""
2014-05-05 17:03:05,51.436176,6.614448,35,91,129,""
2014-05-05 17:03:11,51.43607,6.617553,35,93,130,""
2014-05-05 17:03:17,51.435901,6.620653,34,95,129,""
2014-05-05 17:03:23,51.435731,6.623747,31,94,130,""
2014-05-05 17:03:29,51.435632,6.626857,27,92,129,""
2014-05-05 17:03:35,51.4356,6.629968,26,90,130,""
2014-05-05 17:03:41,51.435638,6.633065,26,88,129,""
2014-05-05 17:03:47,51.43575,6.636156,25,85,130,""
2014-05-05 17:03:53,51.435936,6.639245,23,83,129,""
2014-05-05 17:03:59,51.436176,6.642322,23,83,129,""
2014-05-05 17:04:05,51.436378,6.645405,23,84,130,""
2014-05-05 17:04:11,51.436534,6.648502,23,86,129,""
2014-05-05 17:04:17,51.43665,6.651612,23,87,129,""
2014-05-05 17:04:23,51.436723,6.65472,24,88,130,""
2014-05-05 17:04:29,51.436803,6.657808,25,87,129,""
2014-05-05 17:04:35,51.436915,6.660904,25,86,129,""
2014-05-05 17:04:41,51.43704,6.664003,24,86,130,""
2014-05-05 17:04:47,51.437165,6.667115,23,87,134,""
2014-05-05 17:04:53,51.437261,6.670225,24,87,130,""
2014-05-05 17:04:59,51.437331,6.673326,23,88,130,""
2014-05-05 17:05:05,51.437386,6.676422,24,88,129,""
2014-05-05 17:05:11,51.437418,6.679524,24,89,129,""
2014-05-05 17:05:17,51.437392,6.682633,25,92,129,""
2014-05-05 17:05:23,51.437206,6.685713,25,97,129,""
2014-05-05 17:05:29,51.436813,6.688736,26,103,129,""
2014-05-05 17:05:35,51.436278,6.691705,28,106,129,""
2014-05-05 17:05:41,51.435741,6.69468,30,104,129,""
2014-05-05 17:05:47,51.435395,6.697735,32,96,129,""
2014-05-05 17:05:53,51.435341,6.700845,33,88,129,""
2014-05-05 17:05:59,51.43559,6.703916,34,79,129,""
2014-05-05 17:06:05,51.436074,6.706922,35,75,129,""
2014-05-05 17:06:11,51.436579,6.709925,39,75,129,""
2014-05-05 17:06:17,51.437082,6.712945,41,75,130,""
2014-05-05 17:06:23,51.437568,6.71596,41,75,130,""
2014-05-05 17:06:29,51.438061,6.718977,38,75,129,""
2014-05-05 17:06:35,51.438483,6.722005,34,79,129,""
2014-05-05 17:06:41,51.438634,6.725108,28,90,129,""
2014-05-05 17:06:47,51.438374,6.728174,26,102,129,""
2014-05-05 17:06:53,51.437651,6.731051,26,117,129,""
2014-05-05 17:06:59,51.436605,6.733682,29,122,129,""
2014-05-05 17:07:05,51.435699,6.736425,30,112,129,""
2014-05-05 17:07:11,51.435139,6.739389,31,102,130,""
2014-05-05 17:07:17,51.434899,6.742486,32,94,130,""
2014-05-05 17:07:22,51.434922,6.745597,30,86,130,""
2014-05-05 17:07:29,51.435178,6.748675,27,80,129,""
2014-05-05 17:07:35,51.435645,6.751683,25,74,129,""
2014-05-05 17:07:41,51.436381,6.754549,31,62,128,""
2014-05-05 17:07:47,51.43751,6.757062,34,50,130,""
2014-05-05 17:07:53,51.438915,6.759214,38,39,129,""
2014-05-05 17:07:59,51.440509,6.761008,39,36,130,""
2014-05-05 17:08:05,51.441981,6.763071,36,45,130,""
2014-05-05 17:08:11,51.443216,6.765471,34,53,130,""
2014-05-05 17:08:16,51.444211,6.768152,32,62,130,""
2014-05-05 17:08:23,51.444954,6.771012,30,69,129,""
2014-05-05 17:08:29,51.445546,6.77398,28,73,129,""
2014-05-05 17:08:35,51.446051,6.776982,27,74,129,""
2014-05-05 17:08:41,51.446534,6.77995,26,75,126,""
2014-05-05 17:08:47,51.446979,6.78275,28,76,119,""
2014-05-05 17:08:54,51.447421,6.78574,32,76,105,""
2014-05-05 17:09:02,51.447776,6.788849,34,82,96,""
2014-05-05 17:09:10,51.447779,6.791923,33,94,101,""
2014-05-05 17:09:16,51.447418,6.794788,34,106,105,""
2014-05-05 17:09:24,51.446624,6.79751,30,120,104,""
2014-05-05 17:09:32,51.445421,6.800032,30,132,91,""
2014-05-05 17:09:42,51.444186,6.802358,27,128,62,""
2014-05-05 17:09:53,51.443059,6.80463,28,137,59,""
2014-05-05 17:09:56,51.442694,6.804955,27,157,53,""
2014-05-05 17:09:58,51.442451,6.805003,25,177,49,""
2014-05-05 17:10:00,51.44223,6.804903,22,200,47,""
2014-05-05 17:10:02,51.442026,6.804653,23,221,49,""
2014-05-05 17:10:04,51.441846,6.804102,25,253,51,""
2014-05-05 17:10:08,51.441853,6.803428,32,280,55,""
2014-05-05 17:10:12,51.442131,6.802512,35,305,67,""
2014-05-05 17:10:20,51.443427,6.800783,38,326,86,""
2014-05-05 17:10:28,51.44521,6.799457,41,342,102,""
2014-05-05 17:10:35,51.447056,6.798937,41,354,110,""
2014-05-05 17:10:42,51.44911,6.7989,44,2,121,""
2014-05-05 17:10:48,51.450986,6.799097,43,4,127,""
2014-05-05 17:10:54,51.452899,6.799398,40,6,127,""
2014-05-05 17:11:00,51.454701,6.800155,36,21,125,""
2014-05-05 17:11:06,51.456358,6.801606,35,32,127,""
2014-05-05 17:11:12,51.457827,6.803623,35,44,129,""
2014-05-05 17:11:18,51.459014,6.806103,34,56,129,""
2014-05-05 17:11:24,51.459946,6.80884,34,61,129,""
2014-05-05 17:11:30,51.461043,6.811377,36,49,128,""
2014-05-05 17:11:36,51.462474,6.813478,40,37,129,""
2014-05-05 17:11:42,51.46415,6.815054,42,25,130,""
2014-05-05 17:11:48,51.466,6.816003,39,13,130,""
2014-05-05 17:11:54,51.46791,6.816494,30,7,129,""
2014-05-05 17:12:00,51.469856,6.81664,28,0,129,""
2014-05-05 17:12:06,51.471795,6.81646,31,354,128,""
2014-05-05 17:12:12,51.473693,6.815972,34,348,129,""
2014-05-05 17:12:18,51.475552,6.81529,26,346,122,""
2014-05-05 17:12:24,51.477456,6.81447,30,344,128,""
2014-05-05 17:12:30,51.479331,6.813698,33,347,129,""
2014-05-05 17:12:36,51.481277,6.813265,31,355,130,""
2014-05-05 17:12:42,51.483226,6.813246,32,3,129,""
2014-05-05 17:12:47,51.485146,6.813722,35,11,128,""
2014-05-05 17:12:54,51.487005,6.81459,39,17,129,""
2014-05-05 17:13:00,51.488842,6.815609,38,18,129,""
2014-05-05 17:13:06,51.490688,6.816573,38,17,129,""
2014-05-05 17:13:12,51.492534,6.817527,41,17,130,""
2014-05-05 17:13:18,51.494384,6.818443,42,17,129,""
2014-05-05 17:13:24,51.49625,6.819358,40,17,130,""
2014-05-05 17:13:30,51.498118,6.820263,36,17,130,""
2014-05-05 17:13:36,51.499962,6.821142,40,16,128,""
2014-05-05 17:13:41,51.501808,6.822043,43,17,129,""
2014-05-05 17:13:48,51.50368,6.822873,43,11,130,""
2014-05-05 17:13:54,51.505606,6.823029,40,356,129,""
2014-05-05 17:14:00,51.507514,6.822425,38,343,129,""
2014-05-05 17:14:06,51.509306,6.821146,38,334,130,""
2014-05-05 17:14:12,51.511046,6.819738,38,333,129,""
2014-05-05 17:14:18,51.512787,6.81833,39,333,129,""
2014-05-05 17:14:24,51.514531,6.816935,37,334,130,""
2014-05-05 17:14:30,51.516301,6.815657,36,338,129,""
2014-05-05 17:14:36,51.518138,6.81476,35,346,128,""
2014-05-05 17:14:42,51.520058,6.814294,36,355,129,""
2014-05-05 17:14:48,51.521987,6.814377,34,6,129,""
2014-05-05 17:14:54,51.523894,6.815017,35,14,129,""
2014-05-05 17:15:00,51.525712,6.816086,40,23,129,""
2014-05-05 17:15:06,51.527405,6.817563,43,31,129,""
2014-05-05 17:15:12,51.529008,6.819334,43,34,130,""
2014-05-05 17:15:18,51.530598,6.821157,40,36,130,""
2014-05-05 17:15:24,51.532125,6.823134,40,40,130,""
2014-05-05 17:15:30,51.533523,6.825278,40,45,130,""
2014-05-05 17:15:36,51.534784,6.827625,43,51,129,""
2014-05-05 17:15:42,51.535885,6.830175,44,56,129,""
2014-05-05 17:15:48,51.536851,6.832866,50,62,129,""
2014-05-05 17:15:54,51.537629,6.835698,60,69,129,""
2014-05-05 17:16:00,51.538192,6.838665,60,74,129,""
2014-05-05 17:16:06,51.538554,6.841722,66,81,129,""
2014-05-05 17:16:12,51.53871,6.844848,66,87,129,""
2014-05-05 17:16:18,51.538749,6.847985,64,89,130,""
2014-05-05 17:16:24,51.538778,6.851128,59,89,130,""
2014-05-05 17:16:30,51.538806,6.854232,57,89,129,""
2014-05-05 17:16:36,51.538842,6.857323,59,89,128,""
2014-05-05 17:16:42,51.538877,6.86042,61,89,128,""
2014-05-05 17:16:48,51.538902,6.863527,62,89,129,""
2014-05-05 17:16:54,51.538938,6.866631,62,89,129,""
2014-05-05 17:17:00,51.538979,6.869745,64,89,127,""
2014-05-05 17:17:05,51.539014,6.872857,65,88,129,""
2014-05-05 17:17:12,51.539114,6.875958,67,84,129,""
2014-05-05 17:17:18,51.539418,6.879023,68,78,129,""
2014-05-05 17:17:24,51.539901,6.882058,68,74,130,""
2014-05-05 17:17:30,51.540413,6.885073,67,75,129,""
2014-05-05 17:17:36,51.540925,6.888082,68,74,129,""
2014-05-05 17:17:42,51.54144,6.891083,70,75,129,""
2014-05-05 17:17:48,51.541965,6.894085,72,74,129,""
2014-05-05 17:17:53,51.542493,6.897094,68,74,130,""
2014-05-05 17:18:00,51.54305,6.90009,65,72,130,""
2014-05-05 17:18:06,51.543744,6.903023,62,67,129,""
2014-05-05 17:18:12,51.544598,6.905797,59,61,128,""
2014-05-05 17:18:18,51.545638,6.908388,59,54,128,""
2014-05-05 17:18:24,51.546864,6.910806,61,48,129,""
2014-05-05 17:18:30,51.548221,6.913014,58,43,129,""
2014-05-05 17:18:36,51.549638,6.915135,59,42,129,""
2014-05-05 17:18:42,51.55105,6.917267,60,44,128,""
2014-05-05 17:18:48,51.552387,6.91953,58,49,130,""
2014-05-05 17:18:53,51.55359,6.922002,57,54,130,""
2014-05-05 17:19:00,51.554614,6.924654,54,60,130,""
2014-05-05 17:19:06,51.555472,6.927454,48,65,130,""
2014-05-05 17:19:12,51.556128,6.930383,44,73,129,""
2014-05-05 17:19:18,51.55657,6.933407,41,79,129,""
2014-05-05 17:19:24,51.556797,6.936494,38,85,129,""
2014-05-05 17:19:30,51.556835,6.93961,38,91,129,""
2014-05-05 17:19:36,51.55657,6.942685,42,102,129,""
2014-05-05 17:19:42,51.55608,6.945687,48,104,129,""
2014-05-05 17:19:48,51.555469,6.948643,51,109,129,""
2014-05-05 17:19:54,51.554742,6.951538,52,112,130,""
2014-05-05 17:20:00,51.554016,6.954435,50,110,130,""
2014-05-05 17:20:06,51.55344,6.957417,48,104,130,""
2014-05-05 17:20:12,51.553075,6.960492,42,98,130,""
2014-05-05 17:20:18,51.552915,6.963602,37,92,129,""
2014-05-05 17:20:24,51.552979,6.966691,36,85,128,""
2014-05-05 17:20:30,51.553238,6.969729,34,80,128,""
2014-05-05 17:20:36,51.55369,6.972765,35,74,129,""
2014-05-05 17:20:41,51.554266,6.975754,36,73,130,""
2014-05-05 17:20:48,51.554835,6.978745,36,73,129,""
2014-05-05 17:20:54,51.555398,6.981726,39,73,129,""
2014-05-05 17:21:00,51.555936,6.984717,41,74,129,""
2014-05-05 17:21:06,51.556381,6.987757,45,77,130,""
2014-05-05 17:21:12,51.556768,6.99081,47,78,129,""
2014-05-05 17:21:18,51.557158,6.993866,49,78,130,""
2014-05-05 17:21:24,51.557552,6.996917,47,78,129,""
2014-05-05 17:21:30,51.557939,6.999977,46,78,129,""
2014-05-05 17:21:35,51.55831,7.003035,44,79,129,""
2014-05-05 17:21:42,51.558618,7.006112,41,82,129,""
2014-05-05 17:21:48,51.558742,7.009214,40,88,129,""
2014-05-05 17:21:54,51.558698,7.012311,39,93,129,""
2014-05-05 17:22:00,51.558499,7.015406,41,97,130,""
2014-05-05 17:22:06,51.558221,7.018503,43,97,130,""
2014-05-05 17:22:12,51.557955,7.021594,47,97,129,""
2014-05-05 17:22:18,51.557702,7.024663,49,97,129,""
2014-05-05 17:22:24,51.557533,7.02776,51,92,130,""
2014-05-05 17:22:30,51.557616,7.030865,49,84,130,""
2014-05-05 17:22:36,51.557942,7.03394,42,79,130,""
2014-05-05 17:22:42,51.558288,7.036997,36,80,129,""
2014-05-05 17:22:48,51.558621,7.040068,36,81,129,""
2014-05-05 17:22:54,51.55896,7.043123,37,79,129,""
2014-05-05 17:23:00,51.559306,7.04619,39,80,129,""
2014-05-05 17:23:06,51.559651,7.049255,41,79,129,""
2014-05-05 17:23:11,51.560006,7.05232,45,79,129,""
2014-05-05 17:23:18,51.560394,7.055375,45,77,129,""
2014-05-05 17:23:24,51.560803,7.058417,44,78,129,""
2014-05-05 17:23:30,51.561219,7.061458,44,77,130,""
2014-05-05 17:23:36,51.561648,7.06448,49,76,128,""
2014-05-05 17:23:42,51.562202,7.067448,53,70,129,""
2014-05-05 17:23:48,51.562947,7.070338,57,66,129,""
2014-05-05 17:23:54,51.563722,7.073222,58,67,129,""
2014-05-05 17:24:00,51.564563,7.076048,57,62,130,""
2014-05-05 17:24:05,51.565446,7.078762,54,63,124,""
2014-05-05 17:24:13,51.56633,7.081488,50,62,103,""
2014-05-05 17:24:29,51.56808,7.087194,30,63,119,""
2014-05-05 17:24:35,51.56887,7.089837,35,66,124,""
2014-05-05 17:24:41,51.569533,7.092758,42,72,129,""
2014-05-05 17:24:47,51.569981,7.095814,46,79,129,""
2014-05-05 17:24:53,51.570198,7.098915,47,86,129,""
2014-05-05 17:24:59,51.570195,7.102052,47,91,130,""
2014-05-05 17:25:04,51.570134,7.105192,45,91,130,""
2014-05-05 17:25:11,51.570064,7.108314,42,91,129,""
2014-05-05 17:25:17,51.570006,7.111423,40,91,129,""
2014-05-05 17:25:23,51.570019,7.114515,44,87,128,""
2014-05-05 17:25:29,51.570243,7.117585,49,81,128,""
2014-05-05 17:25:35,51.570675,7.120608,53,74,129,""
2014-05-05 17:25:41,51.57127,7.123586,55,72,130,""
2014-05-05 17:25:47,51.571856,7.126572,53,72,130,""
2014-05-05 17:25:53,51.572442,7.129562,49,72,130,""
2014-05-05 17:25:58,51.573005,7.132545,46,73,128,""
2014-05-05 17:26:05,51.573571,7.135502,48,72,128,""
2014-05-05 17:26:11,51.57415,7.138465,49,73,129,""
2014-05-05 17:26:17,51.574624,7.141494,51,78,129,""
2014-05-05 17:26:23,51.57488,7.144589,52,85,129,""
2014-05-05 17:26:29,51.575011,7.147698,50,86,130,""
2014-05-05 17:26:36,51.575139,7.150817,46,86,129,""
2014-05-05 17:26:42,51.575286,7.15393,45,85,129,""
2014-05-05 17:26:48,51.575517,7.157025,41,81,129,""
2014-05-05 17:26:54,51.575942,7.160058,38,75,129,""
2014-05-05 17:27:00,51.576576,7.16299,40,68,127,""
2014-05-05 17:27:06,51.577354,7.165828,44,66,128,""
2014-05-05 17:27:12,51.578147,7.168655,50,65,129,""
2014-05-05 17:27:18,51.578906,7.171495,56,66,128,""
2014-05-05 17:27:24,51.57967,7.17436,57,66,129,""
2014-05-05 17:27:30,51.580454,7.177232,58,66,130,""
2014-05-05 17:27:35,51.581229,7.180092,57,66,129,""
2014-05-05 17:27:42,51.582013,7.18295,58,65,129,""
2014-05-05 17:27:48,51.582778,7.185791,57,66,129,""
2014-05-05 17:27:54,51.583443,7.188727,58,72,130,""
2014-05-05 17:28:00,51.583907,7.19175,58,78,129,""
2014-05-05 17:28:06,51.584157,7.19483,62,85,128,""
2014-05-05 17:28:12,51.584179,7.19795,64,89,129,""
2014-05-05 17:28:18,51.584202,7.201078,63,89,130,""
2014-05-05 17:28:24,51.584221,7.204205,58,89,130,""
2014-05-05 17:28:30,51.584285,7.20732,55,86,129,""
2014-05-05 17:28:35,51.584534,7.210403,58,80,129,""
2014-05-05 17:28:42,51.584979,7.213429,58,74,129,""
2014-05-05 17:28:48,51.585645,7.21637,58,68,130,""
2014-05-05 17:28:54,51.586502,7.219171,58,61,129,""
2014-05-05 17:29:00,51.58751,7.221845,57,58,129,""
2014-05-05 17:29:06,51.588515,7.224517,55,58,129,""
2014-05-05 17:29:12,51.589517,7.227177,57,59,128,""
2014-05-05 17:29:18,51.590464,7.229885,59,61,129,""
2014-05-05 17:29:23,51.591334,7.232668,62,64,129,""
2014-05-05 17:29:30,51.592131,7.235486,63,65,129,""
2014-05-05 17:29:36,51.592934,7.238315,64,65,128,""
2014-05-05 17:29:42,51.593754,7.241149,65,65,129,""
2014-05-05 17:29:48,51.594522,7.244002,68,68,129,""
2014-05-05 17:29:54,51.595098,7.246978,68,74,129,""
2014-05-05 17:30:00,51.595494,7.250038,68,80,131,""
2014-05-05 17:30:06,51.595834,7.25312,67,79,129,""
2014-05-05 17:30:12,51.596163,7.2562,62,79,129,""
2014-05-05 17:30:18,51.596509,7.25927,59,80,129,""
2014-05-05 17:30:24,51.596845,7.26233,57,79,129,""
2014-05-05 17:30:30,51.59719,7.265395,56,79,129,""
2014-05-05 17:30:36,51.597539,7.268458,54,79,129,""
2014-05-05 17:30:42,51.597882,7.27151,56,79,128,""
2014-05-05 17:30:48,51.598227,7.274572,58,79,129,""
2014-05-05 17:30:54,51.598544,7.27766,58,80,129,""
2014-05-05 17:30:59,51.59889,7.280737,55,79,129,""
2014-05-05 17:31:06,51.599235,7.283807,53,79,129,""
2014-05-05 17:31:12,51.599603,7.286866,56,78,130,""
2014-05-05 17:31:18,51.600106,7.289862,60,72,128,""
2014-05-05 17:31:24,51.600806,7.292763,63,67,129,""
2014-05-05 17:31:30,51.601565,7.295643,64,67,129,""
2014-05-05 17:31:36,51.602323,7.298525,66,67,130,""
2014-05-05 17:31:42,51.602998,7.301448,66,72,130,""
2014-05-05 17:31:48,51.60345,7.304474,64,78,130,""
2014-05-05 17:31:53,51.603744,7.307566,63,81,129,""
2014-05-05 17:32:00,51.603997,7.310662,62,83,129,""
2014-05-05 17:32:06,51.604083,7.313768,62,90,129,""
2014-05-05 17:32:12,51.60392,7.316874,63,98,129,""
2014-05-05 17:32:18,51.603501,7.319926,61,103,130,""
2014-05-05 17:32:24,51.602925,7.322903,59,109,130,""
2014-05-05 17:32:30,51.602198,7.325809,56,113,129,""
2014-05-05 17:32:36,51.60135,7.328603,51,117,129,""
2014-05-05 17:32:41,51.600368,7.331288,52,121,129,""
2014-05-05 17:32:48,51.599258,7.333829,55,126,128,""
2014-05-05 17:32:54,51.598038,7.336245,60,130,130,""
2014-05-05 17:33:00,51.596736,7.33857,68,133,129,""
2014-05-05 17:33:06,51.595347,7.34078,72,135,130,""
2014-05-05 17:33:12,51.593923,7.342954,73,135,130,""
2014-05-05 17:33:18,51.592522,7.345171,71,134,130,""
2014-05-05 17:33:24,51.591226,7.347538,65,127,129,""
2014-05-05 17:33:29,51.590125,7.350103,61,122,129,""
2014-05-05 17:33:36,51.589258,7.352852,61,115,128,""
